Domain,Sub-domain,Paragraph,Context,Sentence,Rating,llm_gene_CEFR1,llm_gene_CEFR2,llm_gene_CEFR3,STS_CEFR1,STS_CEFR2,STS_CEFR3,pred_1,pred_2,pred_3,P_CEFR1,P_CEFR2,P_CEFR3,R_CEFR1,R_CEFR2,R_CEFR3,AS_CEFR1,AS_CEFR2,AS_CEFR3,REFEREE_CEFR1,REFEREE_CEFR2,REFEREE_CEFR3,SLEDELTA_CEFR1,SLEDELTA_CEFR2,SLEDELTA_CEFR3,COLA_CEFR1,COLA_CEFR2,COLA_CEFR3
Books,Biographies,"Few, if any, reigns in history have been so blameless as hers, and her domestic life was perfect in its harmony and the devotion of the members of her family to one another. She possessed the 'eye of the mistress' for every detail, however small, which concerned housekeeping matters, and though her style of entertaining was naturally often magnificent, everything was paid for punctually.",,"Few, if any, reigns in history have been so blameless as hers, and her domestic life was perfect in its harmony and the devotion of the members of her family to one another.",4,She was a kind queen. She and her family lived happily together.,She was a good queen and her family was happy.,"Queen Victoria was one of the most respected rulers in history, and she had a happy family life.",0.4854220151901245,0.4704735577106476,0.5066430568695068,2,2,2,0.90665644,0.9162829,0.91063976,0.845418,0.8420116,0.8625661,0.6220160722732544,0.4712977111339569,0.4912518560886383,0.5847392082214355,0.4067538380622864,0.8255356550216675,5.0144065618515015,4.979903042316437,2.6960002183914185,1,1,1
Books,Children Stories,"When one wishes to play the wit, he sometimes wanders a little from the truth. I have not been altogether honest in what I have told you about the lamplighters. And I realize that I run the risk of giving a false idea of our planet to those who do not know it. Men occupy a very small place upon the Earth. If the two billion inhabitants who people its surface were all to stand upright and somewhat crowded together, as they do for some big public assembly, they could easily be put into one public square twenty miles long and twenty miles wide. All humanity could be piled up on a small Pacific islet.",,"When one wishes to play the wit, he sometimes wanders a little from the truth.",4,"When people try to be funny, they might not tell the truth.",Don't always tell the truth if you want to seem smart.,"If you want to seem clever, you might say something that is not quite true.",0.411284476518631,0.3743972480297088,0.3917140662670135,2,2,2,0.9206666,0.89583933,0.8958864,0.8960492,0.8688872,0.8911369,0.927087128162384,0.6621891260147095,0.9255476593971252,0.8765014410018921,0.5490960478782654,0.8812127113342285,3.2365944385528564,2.7139699459075928,2.2687783241271973,1,1,1
Books,History,"And then, besides, to our knowledge of the Celtic genius, Mr. Norris has brought us from Cornwall, M. de la Villemarqué from Brittany, contributions, insignificant indeed in quantity, if one compares them with the mass of the Irish materials extant, but far from insignificant in value.",,"And then, besides, to our knowledge of the Celtic genius, Mr. Norris has brought us from Cornwall, M. de la Villemarqué from Brittany, contributions, insignificant indeed in quantity, if one compares them with the mass of the Irish materials extant, but far from insignificant in value.",4,Mr. Norris and another man have told us a bit about Cornwall and Brittany. They didn't tell us as much as we know about Ireland.,"Two people, Mr. Norris and M. de la Villemarqué, have told us more about the Celts in Cornwall and Brittany. This helps us understand them better.","Mr. Norris and M. de la Villemarqué have given us information about the Celtic people from Cornwall and Brittany. Although their contributions are not as big as those from Ireland, they are still very valuable.",0.6842575073242188,0.5876299738883972,0.770124614238739,3,3,3,0.88162196,0.90494454,0.91082156,0.8308184,0.8544234,0.8768852,0.0074763167649507,0.3159183859825134,0.9297159910202026,0.6035197973251343,0.5962203145027161,0.6526915431022644,3.6690101847052574,3.440052017569542,2.2171526178717613,1,1,1
Books,Novels,"1831 and 1832, the two years which are immediately connected with the Revolution of July, form one of the most peculiar and striking moments of history. These two years rise like two mountains midway between those which precede and those which follow them. They have a revolutionary grandeur. Precipices are to be distinguished there. The social masses, the very assizes of civilization, the solid group of superposed and adhering interests, the century-old profiles of the ancient French formation, appear and disappear in them every instant, athwart the storm clouds of systems, of passions, and of theories. These appearances and disappearances have been designated as movement and resistance. At intervals, truth, that daylight of the human soul, can be descried shining there.","1831 and 1832, the two years which are immediately connected with the Revolution of July, form one of the most peculiar and striking moments of history.",These two years rise like two mountains midway between those which precede and those which follow them.,4,These two years are different from all other years.,These two years were very different from the others.,These two years are very important and stand out from the years before and after them.,0.5153924226760864,0.4285004436969757,0.5749123096466064,2,2,3,0.88078624,0.9104182,0.9038019,0.8292227,0.8434095,0.87395304,0.3529460728168487,0.2192734777927398,0.067973755300045,0.4046855270862579,0.4392334818840027,0.6954293251037598,2.763363480567932,2.421209931373596,1.2351449728012085,1,1,1
Books,Novels,"“That is very lucky,” said the old man, in a reproachful tone.",,"“That is very lucky,” said the old man, in a reproachful tone.",4,An old man said I was very lucky.,"“You were lucky,” said the old man.","“You were very lucky,” said the old man, sounding annoyed.",0.804735004901886,0.8810527324676514,0.8217835426330566,2,2,2,0.9293004,0.96931195,0.9622128,0.8821583,0.9293859,0.95152795,0.9859383702278136,0.9438127875328064,0.9530462026596068,0.6949449181556702,0.7679706811904907,0.7639720439910889,2.930847883224488,2.997740387916565,1.4340324401855469,1,1,1
User Reviews,Books,"It is the fourth novel to feature Hercule Poirot as the lead detective. In King's Abbot, wealthy widow Mrs Ferrars unexpectedly commits suicide, which distresses her fiancé, widower Roger Ackroyd. At dinner that evening in Ackroyd's home of Fernly Park, his guests include his sister-in-law Mrs Cecil Ackroyd and her daughter Flora, big-game hunter Major Blunt, Ackroyd's personal secretary Geoffrey Raymond, and Dr James Sheppard, whom Ackroyd invited earlier that day.","It is the fourth novel to feature Hercule Poirot as the lead detective. In King's Abbot, wealthy widow Mrs Ferrars unexpectedly commits suicide, which distresses her fiancé, widower Roger Ackroyd.","At dinner that evening in Ackroyd's home of Fernly Park, his guests include his sister-in-law Mrs Cecil Ackroyd and her daughter Flora, big-game hunter Major Blunt, Ackroyd's personal secretary Geoffrey Raymond, and Dr James Sheppard, whom Ackroyd invited earlier that day.",4,Ackroyd had some friends at his house that night.,"He had dinner with his sister-in-law, her daughter, a friend who was a hunter, his assistant, and a doctor that evening at his friend's house.","That evening at Fernly Park, Ackroyd had dinner with his family, including his sister-in-law and her daughter, a big-game hunter named Major Blunt, his personal secretary, and a doctor named Dr James Sheppard.",0.5451610684394836,0.4745947420597076,0.8373767733573914,2,3,4,0.88986075,0.91132,0.93981093,0.8183242,0.8496349,0.90760213,0.9372680187225342,0.9832118153572084,0.9938257932662964,0.1931335479021072,0.6586480736732483,0.9546947479248048,4.717182874679565,1.142062395811081,0.4457604438066482,1,1,1
User Reviews,Hotels,"When checking in the person at the front desk was supposed to put a hold on funds in our account, just for incidentals.  They ended up puting a hold on our account for incidentals and the entire room charge for our stay, even though the room had alreay been paid for.  Were told that money could not be released until we checked out.  Made several calls to general manager.  He never returned our calls.  We will never stay here again.  Very Poor Customer Service.","When checking in the person at the front desk was supposed to put a hold on funds in our account, just for incidentals.","They ended up puting a hold on our account for incidentals and the entire room charge for our stay, even though the room had alreay been paid for.",4,They took money from our account because we had some extra costs.,"They took money from our account because we owed more money, even though we had already paid for the room.","They took money from our account for things we used in the hotel room, even though we had already paid for the room.",0.6423879265785217,0.8100566864013672,0.7704522609710693,2,2,2,0.8832888,0.91469896,0.92711425,0.8423766,0.87892306,0.8889038,0.7728498578071594,0.3502383232116699,0.961225926876068,0.569990873336792,0.7733911871910095,0.7343435287475586,3.1845823228359222,2.513346046209336,2.8441048562526703,1,1,1
User Reviews,Movies,"What a wonderful movie! I didn't realise Bob Clark had a movie in him like this. In fact I had to double check that it was Bob Clark who directed this, because while Black Christmas was good, he also did the atrocious Baby Geniuses movies and the lacklustre Rhinestone. Here in A Christmas Story though, this is not only the best I've seen Clark direct but I think it is his best film too.I love Christmas movies, and while A Christmas Story is not my absolute favourite, I think it fully deserves its title as timeless Christmas treasure. The film looks great with the cinematography skillful and the locations striking. The script is always witty and insightful, I loved the home truths and the lack of smut and saccharin which may have marred the film slightly if included. The story is beautifully structured and an enormous joy all the same. The pace was spot on too, while the entire cast performed impeccably.In fact, everything I have to say about A Christmas Story is good. It could have been a little longer perhaps, but overall this film is a classic and never less than hugely enjoyable. 9.5/10 Bethany Cox","What a wonderful movie! I didn't realise Bob Clark had a movie in him like this. In fact I had to double check that it was Bob Clark who directed this, because while Black Christmas was good, he also did the atrocious Baby Geniuses movies and the lacklustre Rhinestone.","Here in A Christmas Story though, this is not only the best I've seen Clark direct but I think it is his best film too.I love Christmas movies, and while A Christmas Story is not my absolute favourite, I think it fully deserves its title as timeless Christmas treasure.",4,"Clark Gable made good movies, but my favourite is A Christmas Story. It's a fun Christmas film.","Clark Griswold does some of the best parts in A Christmas Story. This is his best movie. I love Christmas movies, and A Christmas Story is one of my favourite films.","In A Christmas Story, Clark does a great job directing. It's also one of his best films. I like Christmas movies, and I think A Christmas Story is a special one.",0.7568933963775635,0.8584960699081421,0.868514895439148,2,2,2,0.89545405,0.8961858,0.93388784,0.86155695,0.88265234,0.8972328,0.4391462206840515,0.443033218383789,0.996094524860382,0.8208770155906677,0.8646084070205688,0.9291152954101562,2.712503597140312,3.2974254339933395,2.4165145605802536,1,1,1
User Reviews,Restaurants,"This is was due to the fact that it took 20 minutes to be acknowledged, then another 35 minutes to get our food...and they kept forgetting things.",,"This is was due to the fact that it took 20 minutes to be acknowledged, then another 35 minutes to get our food...and they kept forgetting things.",4,"Our food took a long time. We waited 20 minutes to get served, and then 35 minutes for our order to arrive, but they got some things wrong.",We had to wait a long time for our food. They made some mistakes too.,"We had to wait a long time for our food because it took a long time to be served, and they kept making mistakes.",0.6788750290870667,0.6666947603225708,0.7049117684364319,3,2,3,0.9305833,0.9183737,0.9228317,0.9050485,0.87809956,0.8952273,0.8085681200027466,0.8291093111038208,0.9573721885681152,0.3813367486000061,0.8907793760299683,0.9662966132164,1.2052891254425049,2.6236767768859863,1.0625035762786863,1,1,1
Guides,Code Documentation,"points = bbox2points(rectangle) converts the input rectangle, specified as [x y width height] into a list of four [x y] corner points. The rectangle input must be either a single bounding box or a set of bounding boxes.",,"points = bbox2points(rectangle) converts the input rectangle, specified as [x y width height] into a list of four [x y] corner points.",4,This function takes a rectangle and gives back its corners.,This function turns a rectangle into four points.,This function takes a rectangle and turns it into a list of four points that are its corners.,0.6219561696052551,0.6895282864570618,0.7887120246887207,3,2,3,0.8766881,0.92737836,0.9098552,0.8223613,0.8326621,0.8419424,0.633951723575592,0.9683342576026917,0.9746437668800354,0.0454737730324268,0.2211285233497619,0.2605045437812805,1.902403473854065,2.4697847068309784,1.4504603147506714,1,1,1
Guides,Code Documentation,"colormap map sets the colormap for the current figure to one of the predefined colormaps. If you set the colormap for the figure, then axes and charts in the figure use the same colormap. The new colormap is the same length (number of colors) as the current colormap. When you use this syntax, you cannot specify a custom length for the colormap.",colormap map sets the colormap for the current figure to one of the predefined colormaps.,"If you set the colormap for the figure, then axes and charts in the figure use the same colormap.",4,"If you choose some colours for a graph, they will be used for the chart and the axes.","If you choose a color map for your chart, it will also be used elsewhere on the chart.","If you set a color scheme for a graph, all the charts in that graph will use the same colors.",0.7249162793159485,0.7087840437889099,0.7839065194129944,3,2,3,0.9158905,0.91191936,0.92802155,0.8919588,0.8949038,0.9134641,0.1546321213245391,0.0031830160878598,0.222084641456604,0.5245254039764404,0.7951646447181702,0.8928393125534058,-0.4123158454895019,-0.5036680698394775,-1.055328607559204,1,1,1
Guides,Code Documentation,"For most image file formats, imread uses 8 or fewer bits per color plane to store image pixels. This table lists the class of the returned image array, A, for the bit depths used by the file formats.",,"For most image file formats, imread uses 8 or fewer bits per color plane to store image pixels.",4,Most pictures have only a few colors.,imread stores each colour pixel in an image using 8 or fewer bits.,Most image files use 8 bits or fewer to store each colour of an image.,0.4583966732025146,0.9120842218399048,0.8319094777107239,2,3,3,0.89276105,0.92295027,0.9457794,0.84787273,0.8998367,0.9168102,0.0513718500733375,0.7449591755867004,0.4537661671638489,0.3769432604312897,0.1107607930898666,0.6764214634895325,3.436028003692627,1.2283287048339844,2.5424931049346924,1,1,1
Guides,User Manuals,"You can configure connections to various types of Wi-Fi networks and hotspots, manage saved networks and look up your device's network addresses",,"You can configure connections to various types of Wi-Fi networks and hotspots, manage saved networks and look up your device's network addresses",4,You can see which Wi-Fi network you're connected to.,"You can join different Wi-Fi networks, save them for later, and find your device's address.",You can connect to different types of Wi-Fi networks and find your device's network address.,0.7523824572563171,0.8489981293678284,0.8529775738716125,2,3,3,0.9234626,0.9319374,0.9647733,0.8818269,0.9240487,0.93438363,0.8346121311187744,0.968134105205536,0.990183651447296,0.7283229231834412,0.8825541734695435,1.0216469764709473,2.630218029022217,2.017487049102783,1.2230205535888672,1,1,1
Guides,User Manuals,"Near Field Communication (NFC) allows you to communicate with another device without connecting to a network. This technology is used by Android Beam and certain payment apps. The device that you are transferring to needs to support NFC, and it needs to be within four centimeters of your device",Near Field Communication (NFC) allows you to communicate with another device without connecting to a network. This technology is used by Android Beam and certain payment apps.,"The device that you are transferring to needs to support NFC, and it needs to be within four centimeters of your device",4,Use the new device near your old one.,Your new device must have NFC and be near your old device.,"Your device must be close to the one you are transferring to, and both devices need to support NFC.",0.4027391076087951,0.686314046382904,0.7905915975570679,2,2,3,0.87822366,0.9285681,0.94136155,0.8443805,0.894428,0.92575604,0.1645463109016418,0.3366586863994598,0.8725758194923401,-0.3554239869117737,0.3349180817604065,0.5684122443199158,3.34467476606369,2.6798028349876404,0.6363001465797424,1,1,1
Guides,User Manuals,"Android Auto brings the most useful apps to your device screen or your compatible car display in a format that makes it easy for you to keep your main focus on driving. You can control features like navigation and maps, calls and text messages, and music",,Android Auto brings the most useful apps to your device screen or your compatible car display in a format that makes it easy for you to keep your main focus on driving.,4,Android Auto helps you on your car screen while driving.,Android Auto shows you what you need on your car screen while you're driving.,"Android Auto shows you important apps on your phone or car screen while you drive, keeping your eyes on the road.",0.8640193343162537,0.8542097806930542,0.869430661201477,2,2,2,0.9346341,0.93402374,0.94030464,0.8780791,0.89528537,0.9140315,0.9332700371742249,0.6940060257911682,0.9578486680984496,0.6158013343811035,0.9379364252090454,0.7910017967224121,3.923028841614723,2.927120819687844,2.075590029358864,0,1,1
Policies,Code of Conduct,"If you feel that this document needs modification to its wording, feel free to reach out to any Fatima Fellowship organizer through Slack or the e-mail address provided on the program website",,"If you feel that this document needs modification to its wording, feel free to reach out to any Fatima Fellowship organizer through Slack or the e-mail address provided on the program website",4,"If you want to change something, just send us an email.","If you want to change something in this document, please send a message to the organizers.","If you think this document should be changed, please contact a Fatima Fellowship organizer through Slack or e-mail.",0.2732091546058655,0.4614932239055633,0.8773265480995178,2,2,3,0.8922814,0.91960377,0.9556555,0.8488859,0.8713304,0.92254984,0.5464843511581421,0.9796246290206908,0.9938278794288636,0.2857032120227813,0.4747105836868286,0.8047035932540894,5.195638656616211,2.3095085620880127,2.0213735103607178,1,1,1
Policies,Code of Conduct,"Participation in Fatima Fellowship as an organizer, mentor, or fellow does not constitute any agency, partnership or joint venture between you and Fatima Fellowship and/or any other community member, or their home institution",,"Participation in Fatima Fellowship as an organizer, mentor, or fellow does not constitute any agency, partnership or joint venture between you and Fatima Fellowship and/or any other community member, or their home institution",4,Being part of the Fatima Fellowship program does not mean you work for us or are friends with us or the other members.,Being part of Fatima Fellowship doesn't mean you're partners with us or anyone else in the program.,Working with us at Fatima Fellowship doesn’t mean we are partners or working together as one company.,0.7833653688430786,0.8213686943054199,0.7395033240318298,3,2,3,0.88795733,0.9065622,0.87703955,0.8554787,0.86168385,0.8453726,0.8810776472091675,0.9571446180343628,0.9537969827651978,0.7581130266189575,0.7556530237197876,0.2009991258382797,2.2717210054397583,1.802055299282074,2.2331089973449707,1,1,1
Policies,Contracts,If legal action is necessary to enforce the terms of this contract the prevailing party shall be entitled to reasonable attorney fees in additional to any other remedies to which that party might be legally entitled.,,If legal action is necessary to enforce the terms of this contract the prevailing party shall be entitled to reasonable attorney fees in additional to any other remedies to which that party might be legally entitled.,4,"If we go to court, we will get our money back.","If we disagree about this contract, the winner gets to pay for a lawyer.","If we have to go to court to enforce this contract, the winning side will get back the money they spent on lawyers.",0.3750837743282318,0.5490475296974182,0.5848109722137451,2,3,3,0.8696496,0.89283496,0.8938664,0.82328564,0.84088606,0.8649611,0.0074612041935324,0.4847056567668915,0.6754501461982727,0.4246670305728912,0.5015485882759094,0.871755838394165,5.452224016189575,4.478713512420654,2.57636034488678,1,1,1
Policies,Contracts,"If it becomes impossible for Contractor to render Services due to the fault of the Client or parties related to Client, such as failure to provide necessary elements of the Services or failure of one or more essential parties to the Services to complete tasks in a timely manner, it is within the Contractor’s sole discretion to allow for any additional time or dates to render Services. In such an event, any outstanding amount will immediately become due and payable to Contractor.","If it becomes impossible for Contractor to render Services due to the fault of the Client or parties related to Client, such as failure to provide necessary elements of the Services or failure of one or more essential parties to the Services to complete tasks in a timely manner, it is within the Contractor’s sole discretion to allow for any additional time or dates to render Services.","In such an event, any outstanding amount will immediately become due and payable to Contractor.",4,"If this happens, you must pay the money to the contractor now.","If this happens, you have to pay Contractor immediately.","If this happens, the contractor must pay us right away.",0.6686049103736877,0.6909913420677185,0.7061946988105774,2,2,2,0.9148493,0.9185574,0.9124625,0.8928386,0.8954991,0.8916054,0.5385221838951111,0.9432119131088256,0.728069543838501,0.4749411046504974,0.6074329614639282,0.4776047170162201,1.6932418942451477,3.7165704369544974,2.612808287143708,1,1,1
Policies,Contracts,The titles and section headers in this Agreement are provided for convenience only and should not be construed as part of this Agreement.,,The titles and section headers in this Agreement are provided for convenience only and should not be construed as part of this Agreement.,4,We use headings to make it easier to read the contract.,We use headings in this Agreement to make it clearer. They don't matter much.,The headings in this Agreement are just for help and do not affect the agreement.,0.5433381199836731,0.6929934620857239,0.7737199664115906,2,3,4,0.8869751,0.8801389,0.931646,0.8518144,0.86613977,0.90904176,0.289440780878067,0.3708542287349701,0.955464243888855,0.136357232928276,0.3185422420501709,0.1560681611299514,4.533678621053696,2.843716949224472,3.000549405813217,1,1,1
Policies,Olympic Rules,"If a Unified Sports delegate determines that a player is dominating play, that official shall sanction the coach",,"If a Unified Sports delegate determines that a player is dominating play, that official shall sanction the coach",4,"If a coach lets a player do too much, they will be told to stop.","If one player does all the work, the referee will warn the coach.","If a coach lets one player do too much, the referee will stop them.",0.6087926626205444,0.5779069662094116,0.577949047088623,3,3,3,0.9025803,0.91033506,0.899471,0.88552,0.8887335,0.8838618,0.2106323838233947,0.2549041509628296,0.2362402379512787,0.6792054772377014,0.4359175860881805,0.6544758677482605,4.375895448029041,4.165532059967518,3.436643786728382,1,1,1
Legal,Constitutions,"The Vice President of the United States shall be  President of the Senate, but shall have no Vote, unless  they be equally divided",,"The Vice President of the United States shall be  President of the Senate, but shall have no Vote, unless  they be equally divided",4,"In the US, the Vice President helps run the Senate. If there’s a tie, they get to vote.","In the US, the Vice President helps decide things in the Senate if there is a tie.","As Vice President of the United States, he or she will be the president of the US Senate. However, they won't have a vote unless there is a tie.",0.6841920018196106,0.6515182256698608,0.7512884736061096,3,3,3,0.8808117,0.8705309,0.8949653,0.8437562,0.8379841,0.8913677,0.2428970336914062,0.4223108291625976,0.9303783774375916,0.8622944355010986,0.5633929967880249,0.8671895265579224,1.88697361946106,1.933837890625,0.9939923286437988,1,1,1
Legal,Constitutions,"The transportation or importation into any State, Territory,  or possession of the United States for delivery or use therein  of intoxicating liquors, in violation of the laws thereof, is  hereby prohibited.",,"The transportation or importation into any State, Territory,  or possession of the United States for delivery or use therein  of intoxicating liquors, in violation of the laws thereof, is  hereby prohibited.",4,Some states in the US don't allow liquor.,You can't bring or send liquor into some states in the US if it's not allowed there.,It is illegal to bring liquor into any state or country that does not allow it.,0.709113597869873,0.8192930221557617,0.7955565452575684,2,2,2,0.8835636,0.867926,0.86429423,0.79736674,0.8321014,0.8329797,0.866752564907074,0.9723600149154664,0.8963335156440735,0.7832334637641907,1.056380271911621,0.9453291893005372,4.173912063241005,3.087113656103611,2.7836730629205704,1,1,1
Legal,Judicial Rulings,"If applicants seek and receive neither expedited review  nor interim relief from the New York courts, they may return to this Court",,"If applicants seek and receive neither expedited review  nor interim relief from the New York courts, they may return to this Court",4,"If the New York courts can’t help, we can help you again.","If the New York court doesn’t help, we can try again here.","If applicants don’t get what they want from the New York courts, they can come back to this court. Here is the rewritten sentence:",0.6600672602653503,0.6398854851722717,0.7626098394393921,2,2,4,0.87535393,0.8858017,0.8959185,0.8474988,0.857265,0.89344454,0.4641996920108795,0.9456382989883424,0.2358764559030532,0.269510269165039,0.2950397431850433,0.277450293302536,4.190194427967072,4.195171818137169,2.426962912082672,1,1,1
Legal,UN Parliament,Indicators with erratic/incomplete data include those for child mortality and education enrolment.,,Indicators with erratic/incomplete data include those for child mortality and education enrolment.,4,Some important statistics are missing.,Some indicators don't have enough or reliable information about things like child deaths and school attendance.,Data for child mortality and education is not complete.,0.4733978807926178,0.7536601424217224,0.7029414772987366,2,3,2,0.8718682,0.8959695,0.9138377,0.83807373,0.8952811,0.87303305,0.328558474779129,0.9876710176467896,0.9726113080978394,-0.2045130133628845,0.8910796642303467,0.4171534180641174,1.993898868560791,1.4453877210617063,1.422836720943451,1,1,1
Legal,UN Parliament,"The application deadline for the 2010-2011 Fellowship awards was set for 15 August 2009, and the Fellowship Selection Committee will convene in the fourth quarter of 2009 to review the applications and award 2010-2011 Fellowships.",,"The application deadline for the 2010-2011 Fellowship awards was set for 15 August 2009, and the Fellowship Selection Committee will convene in the fourth quarter of 2009 to review the applications and award 2010-2011 Fellowships.",4,Apply for the Fellowship by 15 August 2009. We will tell you who won later.,You must send your application for the Fellowship by 15 August 2009. A committee will then choose who gets the Fellowship.,Applications for the 2010-2011 Fellowship must be submitted by 15 August 2009. A committee will review them later in 2009 and choose the winners.,0.7037463784217834,0.7947508692741394,0.8824015855789185,2,3,3,0.897208,0.9151627,0.931967,0.85274917,0.8852351,0.9116652,0.2409069240093231,0.7875845432281494,0.92242693901062,0.5137496590614319,0.6736836433410645,0.7872580289840698,3.945669174194336,3.874964952468872,2.548780918121338,1,1,1
Educational Resources,Dictionaries,Our little terraqueous globe is the madhouse of those hundred thousand millions of worlds.,,Our little terraqueous globe is the madhouse of those hundred thousand millions of worlds.,4,Our Earth is special because it’s one of many planets in the universe.,We live on one of many planets in the space.,"Our Earth is one of many planets in the universe, and it is a bit crazy.",0.4022600352764129,0.3728494644165039,0.5230876803398132,2,2,2,0.8763206,0.8772624,0.87684464,0.81178206,0.8124815,0.8136332,0.0553873851895332,0.3647268414497375,0.3163028359413147,0.7593365907669067,0.3466198146343231,0.708442211151123,1.6520015001296997,2.4080435037612915,1.0513120889663696,1,1,1
Educational Resources,Dictionaries,"They can sometimes saponify, where the body fats literally turn into a soaplike substance, but that takes quite a while so I doubt it has happened here.",,"They can sometimes saponify, where the body fats literally turn into a soaplike substance, but that takes quite a while so I doubt it has happened here.",4,Their bodies won't turn into soap.,"If they stay in water for too long, they might turn into soap, but this doesn't happen often.","But the oil might break down into soap-like stuff over time, although this is unlikely.",0.5105518102645874,0.4468628764152527,0.4539096653461456,2,3,3,0.8996472,0.88918746,0.9021457,0.8310269,0.85982376,0.8604206,0.0012925753835588,0.0427870415151119,0.3627755641937256,0.564550518989563,0.7663999199867249,0.6597244739532471,3.978361219167709,2.684194892644882,2.6410249173641205,1,1,1
Research and Innovation,Economics,"One worry would be that some unmeasured, time-varying county characteristic was correlated with the path Sherman took and explains our results. Our inclusion in the main speciﬁcation of both county ﬁxed eﬀects and state-by-decade ﬁxed eﬀects, as well as ﬂexible controls based on variables measured in 1860, makes this unlikely, but it cannot rule this possibility out","One worry would be that some unmeasured, time-varying county characteristic was correlated with the path Sherman took and explains our results.","Our inclusion in the main speciﬁcation of both county ﬁxed eﬀects and state-by-decade ﬁxed eﬀects, as well as ﬂexible controls based on variables measured in 1860, makes this unlikely, but it cannot rule this possibility out",4,We added some extra details to make our research better. But we might have missed something else.,"We looked at many things in our study, which makes it unlikely that the results were just luck, but we can't be sure.","We included some extra information in our study that helps us understand the data better. However, we still can’t be sure that our results are correct.",0.1455595195293426,0.038144439458847,0.1078901961445808,2,3,3,0.857376,0.8767705,0.86658895,0.74448633,0.76066,0.7598717,0.0030035488307476,0.0964888036251068,0.01530322432518,0.1158427000045776,0.2870405912399292,0.2920436859130859,4.145391523838043,2.333901941776276,3.161001980304718,1,1,1
Research and Innovation,Economics,"In particular, we focus on the rise of farm tenancy and sharecropping during the postbellum period. After the Civil War and emancipation, the organization of southern agriculture was in 57The magnitude of the estimates becomes smaller and smaller as we arrive at the turn of the century, suggesting a complete recovery",,"In particular, we focus on the rise of farm tenancy and sharecropping during the postbellum period.",4,We are learning about farming after the Civil War.,We are studying how farming changed after the Civil War.,We will look at how farming changed after the Civil War.,0.5293050408363342,0.5476245284080505,0.5212718844413757,2,2,2,0.9034746,0.9101187,0.9235425,0.8707094,0.8806427,0.89251536,0.7309688925743103,0.6946711540222168,0.6127758622169495,0.5708263516426086,0.7060502767562866,0.6441627144813538,3.8029773756861687,3.516632854938507,3.549473099410534,1,1,1
Research and Innovation,Economics,"These negative results are consistent with the historical record. In the immediate antebellum period, farming was done with “Sherman horses,” the old, “sore-backed” and “abused” animals the Union Army had swapped for fresh rides along the path of the march",These negative results are consistent with the historical record.,"In the immediate antebellum period, farming was done with “Sherman horses,” the old, “sore-backed” and “abused” animals the Union Army had swapped for fresh rides along the path of the march",4,"Before the war, the army gave old horses to farmers. These horses were tired because the soldiers had ridden them a lot.","Before the war, farmers used old and tired horses.","Before the Civil War, farmers used old, tired horses that the army had given up on.",0.6724919080734253,0.6518062949180603,0.6822284460067749,2,2,2,0.8945119,0.91450894,0.90207845,0.8492706,0.84670675,0.8564356,0.0762211456894874,0.913603901863098,0.9151998162269592,0.753279983997345,0.2193916887044906,0.5325717926025391,3.823795765638352,4.486272364854813,3.404099434614181,1,1,1
Research and Innovation,Law,"Whatever the case, however, it is crucial that States in the General Assembly make a decision on their final status. David Caron had warned that the form of the Articles would overshadow disagreements over substance: that, entranced by their neat form, practitioners of international law would overlook some of the deep uncertainties that lingered in some parts of the Articles. This was the ‘paradox’ of the relationship between form and authority.127 The paradox was perhaps overstated: the authority of the Articles rests not just in the body that produced the text, but in the role of States both during their drafting and in their engagement with the Articles ever since. The hope is that the General Assembly’s current stalemate in respect of the final status of the Articles will not invert this paradox: that disagreements over form may begin to overshadow the substance of the Articles.","Whatever the case, however, it is crucial that States in the General Assembly make a decision on their final status.","David Caron had warned that the form of the Articles would overshadow disagreements over substance: that, entranced by their neat form, practitioners of international law would overlook some of the deep uncertainties that lingered in some parts of the Articles.",4,David Caron said that the articles made people forget what's really important.,David Caron thinks that the way the Articles are written hides some disagreements. People might get confused by the way they look and forget about the things they don't agree on.,"David Caron said that people might focus too much on the structure of the Articles, and forget about the problems they contain.",0.6218734383583069,0.7016493678092957,0.7063929438591003,3,3,3,0.9031286,0.8982159,0.90078557,0.855487,0.8824069,0.8734147,0.4727008938789367,0.3047980666160583,0.95114004611969,0.4017140865325928,0.9182193875312804,0.6338599920272827,4.802089214324951,3.9972000122070312,2.30064070224762,1,1,1
